id	bio_token	bio_tag
30744	-	O
30744	но	O
30744	на	O
30744	улице	O
30744	с	O
30744	пивом	B-Food
30744	никуда	O
30744	не	O
30744	спешишь	O
30744	:	O
30744	)	O
30744	Гриль	B-Food
30744	нам	O
30744	понравился	O
30744	,	O
30744	пиво	B-Food
30744	тоже	O
30744	.	O
30744	Маленький	O
30744	выбор	O
30744	вина	B-Food
30744	,	O
30744	нет	O
30744	классичсеских	O
30744	сортов	O
30744	пива	B-Food
30744	.	O
30744	Это	O
30744	минусы	O
30744	.	O
30744	Но	O
30744	в	O
30744	общем	O
30744	,	O
30744	впечатление	O
30744	хорошее	O
30744	.	O
30744	От	O
30744	сервиса	B-Service
30744	,	O
30744	от	O
30744	кухни	B-Food
30744	и	O
30744	от	O
30744	атмосферы	B-Interior
30744	.	O
30744	Вокруг	O
30744	люди	O
30744	улыбчивые	O
30744	,	O
30744	всем	O
30744	весело	O
30744	,	O
30744	музыка	B-Interior
30744	приятная	O
30744	.	O
30744	Мы	O
30744	еще	O
30744	вернемся	O
30744	!	O
24916	Мой	O
24916	молодой	O
24916	человек	O
24916	как-то	O
24916	заказывал	B-Service
24916	столик	I-Service
24916	на	O
24916	8	O
24916	марта	O
24916	.	O
24916	Интерьер	B-Interior
24916	-	O
24916	понравился	O
24916	,	O
24916	кухня	B-Food
24916	-	O
24916	тоже	O
24916	.	O
24916	А	O
24916	вот	O
24916	обслуживание	B-Service
24916	.	O
24916	.	O
24916	.	O
24916	.	O
24916	то	O
24916	ли	O
24916	обслуга	B-Service
24916	стремилась	O
24916	начать	O
24916	отмечать	O
24916	8-е	O
24916	марта	O
24916	побыстрее	O
24916	(	O
24916	мы	O
24916	приехали	O
24916	туда	O
24916	около	O
24916	21.30	O
24916	,девушка	O
24916	при	O
24916	входе	O
24916	сказала	O
24916	,	O
24916	что	O
24916	ресторан	O
24916	работает	O
24916	до	O
24916	23.00	O
24916	,	O
24916	хотя	O
24916	ЗАРАНЕЕ	O
24916	,	O
24916	когда	O
24916	делалась	O
24916	бронь	B-Service
24916	столика	I-Service
24916	,	O
24916	НАС	O
24916	НИКТО	O
24916	НЕ	O
24916	ПРЕДУПРЕДИЛ	O
24916	,	O
24916	ЧТО	O
24916	РЕСТОРАН	O
24916	БУДЕТ	O
24916	РАБОТАТЬ	O
24916	ДО	O
24916	23.00	O
24916	)	O
24916	Заказ	B-Service
24916	принесли	O
24916	довольно	O
24916	быстро	O
24916	,	O
24916	но	O
24916	как	O
24916	только	O
24916	мы	O
24916	приступили	O
24916	к	O
24916	еде	B-Food
24916	,	O
24916	девушка	B-Service
24916	хамски	O
24916	попросила	O
24916	нас	O
24916	пересесть	O
24916	за	O
24916	другой	O
24916	столик	O
24916	.	O
24916	Я	O
24916	естественно	O
24916	,	O
24916	отказалась	O
24916	.	O
24916	Настроение	O
24916	испорчено	O
24916	не	O
24916	было	O
24916	(	O
24916	просто	O
24916	было	O
24916	неприятно	O
24916	)	O
24916	,	O
24916	но	O
24916	чаевых	B-Service
24916	мы	O
24916	не	O
24916	оставили	O
24916	.	O
24916	Ресторан	O
24916	Ваш	O
24916	,	O
24916	рекомендовать	O
24916	никому	O
24916	не	O
24916	буду	O
24916	.	O
32367	Добрый	O
32367	день	O
32367	!	O
32367	Ходил	O
32367	с	O
32367	девушкой	O
32367	22.12-	O
32367	ей	O
32367	очень	O
32367	понравилось	O
32367	.	O
32367	Вообще	O
32367	она	O
32367	любит	O
32367	больше	O
32367	китайскую	B-Food
32367	кухню	I-Food
32367	и	O
32367	постоянно	O
32367	таскает	O
32367	меня	O
32367	по	O
32367	всяким	O
32367	китайским	B-Whole
32367	ресторанчикам	I-Whole
32367	,	O
32367	но	O
32367	я	O
32367	не	O
32367	очень	O
32367	разделяю	O
32367	её	O
32367	восторгов	O
32367	на	O
32367	счет	O
32367	китайских	O
32367	деликатесов	B-Food
32367	.	O
32367	Некоторые	O
32367	блюда	B-Food
32367	,	O
32367	вообще	O
32367	лучше	O
32367	не	O
32367	знать	O
32367	как	O
32367	и	O
32367	из	O
32367	чего	O
32367	готовят	O
32367	)	O
32367	)	O
32367	Ну	O
32367	а	O
32367	тут	O
32367	по	O
32367	совету	O
32367	начальника	O
32367	пригласил	O
32367	её	O
32367	в	O
32367	Дачу	B-Whole
32367	.	O
32367	Оч	O
32367	мило	O
32367	провели	O
32367	время	O
32367	-	O
32367	вкусная	O
32367	еда	B-Food
32367	и	O
32367	красиво	O
32367	оформленный	O
32367	зал	B-Interior
32367	.	O
32367	Сразу	O
32367	как	O
32367	зашли	O
32367	,	O
32367	к	O
32367	нам	O
32367	подошел	O
32367	официант	B-Service
32367	.	O
32367	Очень	O
32367	не	O
32367	люблю	O
32367	,	O
32367	когда	O
32367	сидишь	O
32367	и	O
32367	подолгу	O
32367	ждешь	O
32367	,	O
32367	когда	O
32367	на	O
32367	тебя	O
32367	обратят	O
32367	внимание	O
32367	,	O
32367	здесь	O
32367	все	O
32367	наоборот	O
32367	очень	O
32367	быстро	O
32367	,	O
32367	вежливо	O
32367	.	O
32367	Заказ	B-Service
32367	то	O
32367	же	O
32367	не	O
32367	пришлось	O
32367	оч	O
32367	долго	O
32367	ждать	O
32367	.	O
32367	В	O
32367	общем	O
32367	вечер	B-Whole
32367	прошел	I-Whole
32367	на	O
32367	ОТЛИЧНО	O
32367	,	O
32367	в	O
32367	следующий	O
32367	раз	O
32367	обязательно	O
32367	к	O
32367	Вам	O
32367	приведу	O
32367	свою	O
32367	девушку	O
32367	.	O
1427	Здравствуйте	O
1427	!	O
1427	Посетили	O
1427	ваше	O
1427	заведение	B-Whole
1427	вчера	O
1427	первый	O
1427	раз	O
1427	,	O
1427	проходя	O
1427	мимо	O
1427	никак	O
1427	не	O
1427	получалось	O
1427	зайти	O
1427	,	O
1427	до	O
1427	этого	O
1427	пару	O
1427	раз	O
1427	ужинали	B-Food
1427	с	O
1427	семьей	O
1427	на	O
1427	невском	O
1427	,	O
1427	остались	O
1427	не	O
1427	очень	O
1427	довольны	O
1427	обслуживанием	B-Service
1427	.	O
1427	Хочу	O
1427	вам	O
1427	сказать	O
1427	,	O
1427	что	O
1427	посещение	B-Whole
1427	вашего	O
1427	заведения	B-Whole
1427	на	O
1427	марата	O
1427	изменило	O
1427	мое	O
1427	отношение	O
1427	в	O
1427	наилучшую	O
1427	сторону	O
1427	.	O
1427	Зашли	O
1427	к	O
1427	вам	O
1427	вечером	O
1427	,	O
1427	уставшие	O
1427	,	O
1427	оказалось	O
1427	что	O
1427	все	O
1427	залы	B-Interior
1427	забиты	O
1427	а	O
1427	на	O
1427	веранде	B-Interior
1427	все	O
1427	же	O
1427	прохладно	O
1427	сидеть	O
1427	с	O
1427	ребенком	O
1427	,	O
1427	встретил	B-Service
1427	нас	O
1427	молодой	B-Service
1427	человек	I-Service
1427	предложил	B-Service
1427	несколько	O
1427	столов	O
1427	куда	O
1427	можно	O
1427	было	O
1427	присесть	O
1427	,	O
1427	Проводила	B-Service
1427	нас	O
1427	до	O
1427	столика	O
1427	уже	O
1427	девушка	B-Service
1427	(	O
1427	имени	O
1427	к	O
1427	сожалению	O
1427	не	O
1427	запомнила	O
1427	)	O
1427	судя	O
1427	по	O
1427	внешнему	O
1427	виду	O
1427	администратор	B-Service
1427	,	O
1427	она	O
1427	же	O
1427	и	O
1427	подала	B-Service
1427	меню	I-Service
1427	,	O
1427	что	O
1427	больше	O
1427	всего	O
1427	удивило	O
1427	нам	O
1427	налили	B-Service
1427	абсолютно	O
1427	бесплатной	B-Price
1427	воды	B-Food
1427	по	O
1427	бокалам	O
1427	,	O
1427	было	O
1427	очень	O
1427	приятно	O
1427	.	O
1427	На	O
1427	невском	O
1427	проспекте	O
1427	,	O
1427	за	O
1427	2	O
1427	моих	O
1427	посещения	O
1427	я	O
1427	даже	O
1427	и	O
1427	не	O
1427	знала	O
1427	что	O
1427	у	O
1427	вас	O
1427	такое	O
1427	предусмотрено	O
1427	.	O
1427	Обслуживание	B-Service
1427	ненавязчивое	O
1427	,	O
1427	почувствовали	O
1427	себя	O
1427	как	O
1427	дома	O
1427	.	O
1427	Обычно	O
1427	любим	O
1427	покушать	O
1427	где	O
1427	нибудь	O
1427	по	O
1427	вечерам	O
1427	и	O
1427	даже	O
1427	немного	O
1427	удивлена	O
1427	,	O
1427	что	O
1427	администратор	B-Service
1427	помогает	B-Service
1427	в	O
1427	выборе	O
1427	,	O
1427	обычно	O
1427	где	O
1427	ни	O
1427	крути	O
1427	это	O
1427	тени	O
1427	мелькающие	O
1427	в	O
1427	зале	O
1427	возле	O
1427	кассы	O
1427	,	O
1427	что	O
1427	то	O
1427	бормочащие	O
1427	официантам	B-Service
1427	.	O
1427	.	O
1427	Принес	B-Service
1427	нам	I-Service
1427	заказ	I-Service
1427	молодой	B-Service
1427	человек	I-Service
1427	,	O
1427	буквально	O
1427	через	O
1427	минут	O
1427	20	O
1427	горячее	O
1427	.	O
1427	а	O
1427	еще	O
1427	и	O
1427	живая	B-Interior
1427	музыка	I-Interior
1427	началась	O
1427	.	O
1427	В	O
1427	общем	O
1427	вечер	B-Whole
1427	прошел	O
1427	на	O
1427	ура	O
1427	.	O
1427	Отдельное	O
1427	спасибо	O
1427	девушке	B-Service
1427	за	O
1427	приятную	O
1427	атмосферу	B-Interior
1427	и	O
1427	молодому	B-Service
1427	человеку	I-Service
1427	,	O
1427	таких	O
1427	сотрудников	B-Service
1427	и	O
1427	хочется	O
1427	видеть	O
1427	в	O
1427	питерских	O
1427	заведениях	O
1427	.	O
1427	Думаю	O
1427	еще	O
1427	не	O
1427	раз	O
1427	вас	O
1427	посетим	O
11532	Мороз	O
11532	и	O
11532	солнце	O
11532	-	O
11532	день	O
11532	чудесный	O
11532	!	O
11532	Захотелось	O
11532	пообедать	B-Food
11532	в	O
11532	ресторане	B-Whole
11532	с	O
11532	видом	O
11532	на	O
11532	финский	O
11532	.	O
11532	Поехали	O
11532	в	O
11532	Море	B-Whole
11532	!	O
11532	Ну	O
11532	про	O
11532	100	O
11532	р	O
11532	при	O
11532	въезде	O
11532	и	O
11532	плохую	O
11532	дорогу	O
11532	мы	O
11532	знаем	O
11532	.	O
11532	.	O
11532	.	O
11532	это	O
11532	терпимо	O
11532	.	O
11532	Интерьер	B-Interior
11532	очень	O
11532	понравился	O
11532	,	O
11532	места	O
11532	много	O
11532	:	O
11532	никто	O
11532	никому	O
11532	не	O
11532	мешает	O
11532	,	O
11532	большой	O
11532	аквариум	B-Interior
11532	с	O
11532	красивыми	O
11532	рыбками	O
11532	улыбнул	O
11532	,	O
11532	народу	O
11532	почти	O
11532	не	O
11532	было	O
11532	,	O
11532	официанты	B-Service
11532	приветливые	O
11532	.	O
11532	Окна	B-Interior
11532	в	I-Interior
11532	пол	I-Interior
11532	-	O
11532	вид	B-Interior
11532	на	I-Interior
11532	залив	I-Interior
11532	просто	O
11532	волшебный	O
11532	!	O
11532	!	O
11532	Цены	B-Price
11532	отвечают	O
11532	этому	O
11532	заведению	B-Whole
11532	.	O
11532	Кофе	B-Food
11532	,	O
11532	чай	B-Food
11532	с	I-Food
11532	мятой	I-Food
11532	-	O
11532	вкусно	O
11532	.	O
11532	Кушали	O
11532	цезарь	B-Food
11532	с	I-Food
11532	тунцом	I-Food
11532	(	O
11532	очень	O
11532	вкусный	O
11532	тунец	B-Food
11532	)	O
11532	,	O
11532	суп-пюре	B-Food
11532	картофельный	I-Food
11532	(	O
11532	после	O
11532	которого	O
11532	в	O
11532	качестве	O
11532	,	O
11532	видимо	O
11532	,	O
11532	комплимента	O
11532	подали	O
11532	ягодный	B-Food
11532	сорбет	I-Food
11532	)	O
11532	и	O
11532	пасту	B-Food
11532	с	I-Food
11532	морепродуктами	I-Food
11532	-	O
11532	все	O
11532	очень	O
11532	вкусно	O
11532	.	O
11532	Заказала	O
11532	на	O
11532	десерт	B-Food
11532	мороженое	B-Food
11532	-	O
11532	осталась	O
11532	очень	O
11532	довольна	O
11532	!	O
11532	!	O
11532	!	O
11532	Такого	O
11532	вкусного	O
11532	мороженого	B-Food
11532	давно	O
11532	не	O
11532	ела	O
11532	!	O
11532	!	O
11532	Обслуживают	B-Service
11532	быстро	O
11532	.	O
11532	Минусов	O
11532	не	O
11532	заметила	O
11532	.	O
11532	Когда	O
11532	принесли	O
11532	счет	B-Price
11532	,	O
11532	были	O
11532	очень	O
11532	приятно	O
11532	удивлены	O
11532	:	O
11532	оказывается	O
11532	,	O
11532	по	O
11532	выходным	O
11532	счет	B-Price
11532	на	O
11532	50	O
11532	%	O
11532	дешевле	O
11532	с	O
11532	13	O
11532	до	O
11532	17	O
11532	вечера	O
11532	,	O
11532	а	O
11532	мы	O
11532	уж	O
11532	было	O
11532	подумали	O
11532	,	O
11532	что	O
11532	официанты	B-Service
11532	ошиблись	O
11532	в	O
11532	нашу	O
11532	пользу	O
11532	)	O
11532	)	O
11532	Хлебная	B-Food
11532	корзинка	I-Food
11532	понравилась	O
11532	,	O
11532	и	O
11532	,	O
11532	кстати	O
11532	,	O
11532	она	O
11532	бесплатная	O
11532	.	O
11532	В	O
11532	общем	O
11532	и	O
11532	вдвоем	O
11532	романтик	O
11532	и	O
11532	веселой	O
11532	компанией	O
11532	посидеть	O
11532	там	O
11532	вполне	O
11532	приятно	O
11532	.	O
11532	Ждем	O
11532	лета	O
11532	,	O
11532	чтобы	O
11532	приехать	O
11532	на	O
11532	террасу	O
11532	.	O
5928	Добрый	O
5928	день	O
5928	!	O
5928	Часто	O
5928	ходим	O
5928	с	O
5928	молодым	O
5928	человеком	O
5928	и	O
5928	друзьями	O
5928	в	O
5928	Тан	B-Whole
5928	Жен	I-Whole
5928	.	O
5928	Первый	O
5928	раз	O
5928	попали	O
5928	туда	O
5928	случайно	O
5928	этим	O
5928	летом	O
5928	,	O
5928	по	O
5928	рекомендации	O
5928	коллег	O
5928	с	O
5928	работы	O
5928	.	O
5928	Понравилось	O
5928	все	O
5928	.	O
5928	Интерьер	B-Interior
5928	конечно	O
5928	оооочень	O
5928	демократичный	O
5928	,	O
5928	но	O
5928	какая	O
5928	по	O
5928	сути	O
5928	разница	O
5928	,	O
5928	если	O
5928	кухня	B-Food
5928	отличная	O
5928	.	O
5928	Всегда	O
5928	заказываем	O
5928	салат	B-Food
5928	из	I-Food
5928	свиных	I-Food
5928	ушей	I-Food
5928	,	O
5928	часто	O
5928	берем	O
5928	утку	B-Food
5928	и	O
5928	баклажаны	B-Food
5928	.	O
5928	В	O
5928	последний	O
5928	раз	O
5928	заказали	O
5928	лапшу	B-Food
5928	с	I-Food
5928	креветками	I-Food
5928	-	O
5928	так	O
5928	себе	O
5928	(	O
5928	на	O
5928	мой	O
5928	субъективный	O
5928	взгляд	O
5928	)	O
5928	.	O
5928	Народу	O
5928	в	O
5928	ресторанчике	O
5928	на	O
5928	В.	O
5928	О.	O
5928	обычно	O
5928	много	O
5928	,	O
5928	официантки	B-Service
5928	очень	O
5928	приветливые	O
5928	и	O
5928	всегда	O
5928	подскажут	B-Service
5928	и	O
5928	посоветуют	B-Service
5928	.	O
5928	Всегда	O
5928	в	O
5928	зале	O
5928	хотя	O
5928	бы	O
5928	один	O
5928	столик	O
5928	занят	O
5928	китайцами	O
5928	(	O
5928	которые	O
5928	там	O
5928	частые	O
5928	гости	O
5928	)	O
5928	,	O
5928	что	O
5928	еще	O
5928	раз	O
5928	говорит	O
5928	о	O
5928	том	O
5928	,	O
5928	что	O
5928	кухня	B-Food
5928	действительно	O
5928	соответствует	O
5928	уровню	O
5928	национальных	O
5928	блюд	O
5928	в	O
5928	поднебесной	O
5928	.	O
5928	В	O
5928	общем	O
5928	,	O
5928	если	O
5928	хотите	O
5928	хорошо	O
5928	провести	B-Whole
5928	время	I-Whole
5928	,	O
5928	вкусно	O
5928	,	O
5928	сытно	O
5928	и	O
5928	достаточно	O
5928	бюджетно	B-Price
5928	(	O
5928	по	O
5928	сравнению	O
5928	даже	O
5928	с	O
5928	суши	O
5928	барами	O
5928	)	O
5928	покушать	B-Food
5928	-	O
5928	идите	O
5928	в	O
5928	Тан	B-Whole
5928	Жен	I-Whole
5928	!	O
12341	Ходила	O
12341	туда	O
12341	вчера	O
12341	.	O
12341	Интерьер	B-Interior
12341	необычный	O
12341	,	O
12341	привлекает	O
12341	.	O
12341	А	O
12341	в	O
12341	самом	O
12341	кафе	B-Whole
12341	было	O
12341	очень	O
12341	холодно	O
12341	,	O
12341	хотя	O
12341	у	O
12341	них	O
12341	есть	O
12341	конди	O
12341	,	O
12341	они	O
12341	их	O
12341	включили	O
12341	на	O
12341	тепло	O
12341	,	O
12341	только	O
12341	когда	O
12341	мы	O
12341	уже	O
12341	настойчиво	O
12341	попросили	O
12341	,	O
12341	но	O
12341	и	O
12341	это	O
12341	не	O
12341	спасло	O
12341	,	O
12341	руки	O
12341	оледенели	O
12341	просто	O
12341	!	O
12341	Из	O
12341	кухни	B-Food
12341	заказывали	O
12341	пиццу	B-Food
12341	,	O
12341	так	O
12341	.	O
12341	.	O
12341	.	O
12341	.	O
12341	.	O
12341	ничего	O
12341	особенного	O
12341	,	O
12341	поесть	B-Food
12341	можно	O
12341	,	O
12341	допинга	B-Food
12341	не	O
12341	было	O
12341	,	O
12341	добавить	O
12341	было	O
12341	нечего	O
12341	=	O
12341	(	O
12341	Хотела	O
12341	еще	O
12341	десерт	B-Food
12341	заказать	O
12341	,	O
12341	так	O
12341	фруктов	B-Food
12341	у	O
12341	них	O
12341	тоже	O
12341	не	O
12341	оказалось	O
12341	(	O
12341	(	O
12341	(	O
12341	(	O
12341	Заказали	O
12341	чай	B-Food
12341	,	O
12341	по	O
12341	вкусу	O
12341	был	O
12341	на	O
12341	самый	O
12341	дешевый	O
12341	похож	O
12341	.	O
12341	Официант	B-Service
12341	все	O
12341	время	O
12341	куда-то	O
12341	пропадал	O
12341	,	O
12341	хотя	O
12341	народу	O
12341	вообще	O
12341	не	O
12341	было	O
12341	.	O
12341	Еще	O
12341	что	O
12341	не	O
12341	понравилось	O
12341	,	O
12341	так	O
12341	это	O
12341	то	O
12341	,	O
12341	что	O
12341	повара	B-Service
12341	прямо	O
12341	через	O
12341	все	O
12341	кафе	O
12341	ходят	O
12341	,	O
12341	туда-сюда	O
12341	.	O
12341	В	O
12341	общем	O
12341	-	O
12341	я	O
12341	не	O
12341	в	O
12341	восторге	O
12341	от	O
12341	этого	O
12341	заведения	B-Whole
12341	,	O
12341	туда	O
12341	больше	O
12341	не	O
12341	пойду	O
12341	.	O
36085	Юбилей	O
36085	это	O
36085	тот	O
36085	повод	O
36085	,	O
36085	когда	O
36085	хочется	O
36085	собраться	O
36085	только	O
36085	своей	O
36085	не	O
36085	большой	O
36085	компаний	O
36085	в	O
36085	уютном	O
36085	заведении	B-Whole
36085	.	O
36085	Искала	O
36085	долго	O
36085	,	O
36085	так	O
36085	как	O
36085	по	O
36085	натуре	O
36085	достаточно	O
36085	привередливый	O
36085	человек	O
36085	и	O
36085	нашла	O
36085	это	O
36085	прекрасное	O
36085	кафе	B-Whole
36085	.	O
36085	Здесь	O
36085	есть	O
36085	все	O
36085	:	O
36085	интерьер	B-Interior
36085	,	O
36085	вкусные	O
36085	необычные	O
36085	блюда	B-Food
36085	,	O
36085	вода	O
36085	на	O
36085	столе	O
36085	,	O
36085	что	O
36085	особенно	O
36085	приятно	O
36085	и	O
36085	внимательный	O
36085	,	O
36085	гостеприимный	O
36085	персонал	B-Service
36085	,	O
36085	что	O
36085	является	O
36085	редкостью	O
36085	для	O
36085	нашего	O
36085	города	O
36085	.	O
36085	Сказать	O
36085	,	O
36085	что	O
36085	все	O
36085	остались	O
36085	довольны	O
36085	моим	O
36085	выбором	O
36085	,	O
36085	это	O
36085	ничего	O
36085	сказать	O
36085	.	O
36085	Теперь	O
36085	это	O
36085	наше	O
36085	любимое	O
36085	место	B-Whole
36085	.	O
36085	Спасибо	O
36085	Mon	B-Whole
36085	Petit	I-Whole
36085	Cafe	I-Whole
36085	за	O
36085	праздник	O
36085	.	O
14190	Добрый	O
14190	день	O
14190	!	O
14190	Мы	O
14190	с	O
14190	молодым	O
14190	человеком	O
14190	любим	O
14190	открывать	O
14190	новые	O
14190	места	B-Whole
14190	.	O
14190	.разные	O
14190	рестораны	B-Whole
14190	.	O
14190	.особенно	O
14190	итальянские	O
14190	.	O
14190	Были	O
14190	во	O
14190	многих	O
14190	уже	O
14190	.	O
14190	Нашла	O
14190	по	O
14190	рейтингу	O
14190	ресторан	B-Whole
14190	,	O
14190	пришли	O
14190	,	O
14190	все	O
14190	гости	O
14190	сидели	O
14190	на	O
14190	террасе	O
14190	(	O
14190	лето	O
14190	все	O
14190	таки	O
14190	)	O
14190	,	O
14190	а	O
14190	мы	O
14190	сели	O
14190	внутри	O
14190	(	O
14190	поближе	O
14190	к	O
14190	конждиционеру	O
14190	)	O
14190	)	O
14190	.	O
14190	Интерьер	B-Interior
14190	очень	O
14190	уютный	O
14190	.	O
14190	Сидели	O
14190	прямо	O
14190	напротив	O
14190	кухни	O
14190	(	O
14190	где	O
14190	пиццу	B-Food
14190	готовят	O
14190	)	O
14190	около	O
14190	окна	O
14190	.	O
14190	Есть	O
14190	отзывы	O
14190	,	O
14190	что	O
14190	пахнет	O
14190	кухней	O
14190	.	O
14190	.но	O
14190	я	O
14190	не	O
14190	особо	O
14190	заметила	O
14190	.	O
14190	.да	O
14190	и	O
14190	легкий	O
14190	аромат	O
14190	пиццы	O
14190	думаю	O
14190	только	O
14190	аппетита	O
14190	прибавит	O
14190	)	O
14190	Начиталась	O
14190	отзывов	O
14190	,	O
14190	что	O
14190	хорошая	O
14190	пицца	B-Food
14190	-	O
14190	взяли	O
14190	именно	O
14190	ее	O
14190	,	O
14190	и	O
14190	остались	O
14190	очень	O
14190	довольны	O
14190	!	O
14190	!	O
14190	Во	O
14190	всех	O
14190	итальянских	O
14190	ресторанах	B-Whole
14190	беру	O
14190	тирамису	B-Food
14190	,	O
14190	хлебную	B-Food
14190	козинку	I-Food
14190	и	O
14190	.	O
14190	..захожу	O
14190	в	O
14190	туалет	B-Interior
14190	.	O
14190	Таким	O
14190	образом	O
14190	я	O
14190	ставлю	O
14190	оценку	O
14190	заведению	B-Whole
14190	.	O
14190	Хлеб	B-Food
14190	должен	O
14190	быть	O
14190	свежий	O
14190	,	O
14190	тираму	B-Food
14190	таять	O
14190	во	O
14190	рту	O
14190	,	O
14190	а	O
14190	на	O
14190	туалетах	O
14190	не	O
14190	должны	O
14190	экономить	O
14190	!	O
14190	!	O
14190	Все	O
14190	понравилось	O
14190	,	O
14190	десерт	B-Food
14190	волшебный	O
14190	!	O
14190	Мило	O
14190	посидели	O
14190	,	O
14190	в	O
14190	окно	O
14190	видела	O
14190	Спас	O
14190	на	O
14190	крови	O
14190	.	O
14190	.	O
14190	.романтик	O
14190	)	O
14190	Официантка	B-Service
14190	вежливая	O
14190	очень	O
14190	.	O
14190	Напитки	B-Food
14190	принесла	O
14190	быстро	O
14190	.	O
14190	.	O
14190	.	O
14190	да	O
14190	и	O
14190	еду	B-Food
14190	совсем	O
14190	не	O
14190	пришлось	O
14190	ждать	O
14190	!	O
14190	в	O
14190	общем	O
14190	большое	O
14190	спасибо	O
14190	за	O
14190	атмосферу	B-Interior
14190	и	O
14190	угощения	B-Food
14190	.	O
14190	Обязательно	O
14190	придем	O
14190	еще	O
14190	!	O
25960	Первые	O
25960	месяцы	O
25960	после	O
25960	открытия	O
25960	просто	O
25960	не	O
25960	могли	O
25960	нарадоваться	O
25960	такому	O
25960	классному	O
25960	местечку	B-Whole
25960	.	O
25960	И	O
25960	с	O
25960	друзьями	O
25960	весело	O
25960	посидеть	O
25960	и	O
25960	вдвоем	O
25960	с	O
25960	молодым	O
25960	человеком	O
25960	.	O
25960	Обслуживание	B-Service
25960	было	O
25960	отличное	O
25960	и	O
25960	качество	B-Food
25960	блюд	I-Food
25960	на	O
25960	высоте	O
25960	.	O
25960	Бывали	O
25960	там	O
25960	раза	O
25960	3	O
25960	в	O
25960	неделю	O
25960	.	O
25960	Теперь	O
25960	как	O
25960	то	O
25960	все	O
25960	испортилось	O
25960	.	O
25960	Народу	O
25960	стало	O
25960	ужасно	O
25960	много	O
25960	всегда	O
25960	.	O
25960	Сервис	B-Service
25960	упал	O
25960	резко	O
25960	.	O
25960	Последний	O
25960	раз	O
25960	нам	O
25960	даже	O
25960	не	O
25960	вытерли	O
25960	столик	O
25960	после	O
25960	прежних	O
25960	посетителей	O
25960	.	O
25960	Очень	O
25960	часто	O
25960	не	O
25960	бывает	O
25960	того	O
25960	что	O
25960	есть	O
25960	в	O
25960	меню	B-Food
25960	(	O
25960	хотя	O
25960	раньше	O
25960	такого	O
25960	не	O
25960	было	O
25960	)	O
25960	да	O
25960	и	O
25960	качество	B-Food
25960	еды	I-Food
25960	испортилось	O
25960	на	O
25960	мой	O
25960	взгляд	O
25960	.	O
25960	А	O
25960	вот	O
25960	цены	B-Price
25960	остались	O
25960	на	O
25960	прежнем	O
25960	уровне	O
25960	.	O
25960	Вобщем	O
25960	больше	O
25960	не	O
25960	радует	O
25960	это	O
25960	место	B-Whole
25960	.	O
34307	Недавно	O
34307	пришли	O
34307	компанией	O
34307	,	O
34307	давно	O
34307	не	O
34307	были	O
34307	в	O
34307	этом	O
34307	заведении	B-Whole
34307	и	O
34307	лучше	O
34307	бы	O
34307	не	O
34307	приходили	O
34307	!	O
34307	!	O
34307	!	O
34307	!	O
34307	Была	O
34307	пятница	O
34307	,	O
34307	людей	O
34307	в	O
34307	зале	B-Interior
34307	под	O
34307	завязку	O
34307	,	O
34307	сели	O
34307	за	O
34307	единственный	O
34307	свободный	O
34307	стол	B-Interior
34307	,	O
34307	так	O
34307	столы	B-Interior
34307	стоят	O
34307	настолько	O
34307	близко	O
34307	,	O
34307	что	O
34307	выйти	O
34307	из-	O
34307	за	O
34307	него	O
34307	невозможно	O
34307	(	O
34307	(	O
34307	(	O
34307	но	O
34307	это	O
34307	не	O
34307	самое	O
34307	страшное	O
34307	.	O
34307	.	O
34307	.	O
34307	.	O
34307	.	O
34307	.	O
34307	Очень	O
34307	долго	O
34307	несут	B-Service
34307	заказ	I-Service
34307	либо	O
34307	вобще	O
34307	про	O
34307	тебя	O
34307	забывают	O
34307	,	O
34307	все	O
34307	время	O
34307	приходят	O
34307	и	O
34307	переспрашивают	O
34307	(	O
34307	ну	O
34307	если	O
34307	у	O
34307	тебя	O
34307	плохая	O
34307	память	O
34307	-	O
34307	возьми	O
34307	бумагу	O
34307	и	O
34307	записывай	O
34307	)	O
34307	.	O
34307	Мы	O
34307	брали	O
34307	горячее	B-Food
34307	,	O
34307	салатики	B-Food
34307	,	O
34307	пиво	B-Food
34307	и	O
34307	закуски	B-Food
34307	к	I-Food
34307	пиву	I-Food
34307	,	O
34307	которые	O
34307	так	O
34307	и	O
34307	не	O
34307	дождались	O
34307	,	O
34307	хотя	O
34307	по	O
34307	прошествии	O
34307	часа	O
34307	1	O
34307	раз	O
34307	даже	O
34307	напомнили	O
34307	,	O
34307	чего	O
34307	мы	O
34307	делать	O
34307	не	O
34307	должны	O
34307	в	O
34307	принципе	O
34307	.	O
34307	Но	O
34307	вот	O
34307	в	O
34307	счет	B-Service
34307	их	O
34307	ВКЛЮЧИТЬ	O
34307	они	O
34307	не	O
34307	забыли	O
34307	!	O
34307	!	O
34307	!	O
34307	!	O
34307	Салаты	B-Food
34307	раньше	O
34307	были	O
34307	вкуснее	O
34307	.	O
34307	Еду	B-Service
34307	приносят	I-Service
34307	черти	O
34307	как	O
34307	,	O
34307	во-	O
34307	первых	O
34307	без	O
34307	приборов	O
34307	,	O
34307	все	O
34307	время	O
34307	нужно	O
34307	напоминать	O
34307	,	O
34307	во	O
34307	вторых	O
